title,company,location,description,category,created,salary_min,salary_max
Business & Data Analyst,New York City Housing Development Corporation,"New York City, New York","Description Area of Talent: Asset Management/Affordable Housing Position Type: Full Time/Exempt Salary Range: $80,000-$90,000 annually Location: NYC/Financial District Position Summary : The Business & Data Analyst plays an important role in managing financial and operational data to support HDC's Asset Management team. This role involves supporting NYCHA PACT reporting, overseeing quarterly rent roll reporting, and assisting with loan delinquency monitoring to provide actionable insights for p…",Accounting & Finance Jobs,2025-01-10T13:47:00Z,80000.0,90000.0
Health Data Analyst,Bldg Svc 32 B-J,"Cooper, Manhattan","About Us: Building Services 32BJ Benefit Funds (“the Funds”) is the umbrella organization responsible for administering Health, Pension, Retirement Savings, Training, and Legal Services benefits to over 100,000 SEIU 32BJ members. Our mission is to make significant contributions to the lives of our members by providing high quality benefits and services. Through our commitment, we embody five core values: F lexibility, I nitiative, R espect, S ustainability, and T eamwork ( FIRST). By following …",IT Jobs,2025-02-22T20:09:12Z,95000.0,105000.0
Marketing Data Analyst,Municipal Credit Union,"Church Street, Manhattan","About MCU: At Municipal Credit Union, we believe that an incredible culture helps create a happy and motivated team that works hard to achieve the best results for themselves and their members. For more than 100 years, MCU has provided affordable financial products and convenient services to a membership base that is now comprised of over 600,000 individuals. With each new generation we have the pleasure of interacting with, we maintain the credit union promise of people helping people. Our Mis…","PR, Advertising & Marketing Jobs",2025-03-09T21:15:13Z,80000.0,90000.0
Marketing Data Analyst,Municipal Credit Union,"New York City, New York","Job Description Job Description About MCU: At Municipal Credit Union, we believe that an incredible culture helps create a happy and motivated team that works hard to achieve the best results for themselves and their members. For more than 100 years, MCU has provided affordable financial products and convenient services to a membership base that is now comprised of over 600,000 individuals. With each new generation we have the pleasure of interacting with, we maintain the credit union promise o…","PR, Advertising & Marketing Jobs",2025-04-16T11:15:16Z,79934.38,79934.38
Data analyst (product),Writer,"New York City, New York"," About this role We are looking for a Data Analyst to spearhead our product analytics initiatives. In this role, you will collaborate closely with our EPD team to develop analytical rigor, establish key metrics, and provide recommendations for product improvements. You will lead growth initiatives and present insights that will directly impact our product roadmap. As an early member of the team, you’ll play a key role in shaping the future of data at Writer. You’ll help define our metrics layer…","PR, Advertising & Marketing Jobs",2025-02-17T22:08:03Z,132461.62,132461.62
Tableau Data Analyst,Tradeweb,"Grand Central, Manhattan","Tradeweb Markets is a world leader in the evolution of electronic trading. A fintech company serving approximately 2,500 clients - including the world's largest banks, asset managers, hedge funds, insurance companies, wealth managers and retail clients  in more than 65 countries across the globe. Since our first trade in 1998, we have helped transform and electronify the fixed income markets. Tradeweb is a culture built on innovation, creativity and collaboration. Through a combination of very …",IT Jobs,2025-02-26T09:34:05Z,139861.08,139861.08
Marketing Data Analyst,Block USA,"New York City, New York","It all started with an idea at Block in 2013. Initially built to take the pain out of peer-to-peer payments, Cash App has gone from a simple product with a single purpose to a dynamic ecosystem, developing unique financial products, including Afterpay/Clearpay, to provide a better way to send, spend, invest, borrow and save to our 50 million monthly active customers. We want to redefine the world's relationship with money to make it more relatable, instantly available, and universally accessibl…","PR, Advertising & Marketing Jobs",2025-04-20T15:30:34Z,142613.19,142613.19
Senior Data Analyst,Liftoff,"New York City, New York","Liftoff is the leading growth acceleration platform for the mobile industry, helping advertisers, publishers, game developers and DSPs scale revenue growth with solutions to market and monetize mobile apps. Liftoff’s solutions, including Accelerate , Direct , Influence , Monetize , Intelligence , and Vungle Exchange , support over 6,600 mobile businesses across 74 countries in sectors such as gaming, social, finance, ecommerce, and entertainment. Founded in 2012 and headquartered in Redwood Cit…",IT Jobs,2025-02-23T23:35:29Z,100000.0,120000.0
Senior Data Analyst,Fora Travel,"New York City, New York","About Fora Fora is the modern travel agency, redefining what it means to be a travel advisor in today’s world. We’re a next-generation platform that provides a comprehensive, business-in-a-box solution —combining cutting-edge technology , personalized training , a vibrant community , and exclusive industry partnerships —all designed to empower anyone with a passion for travel to turn that passion into a thriving business. Whether you're a travel enthusiast or an experienced professional, Fora e…",IT Jobs,2025-04-18T02:09:30Z,120000.0,140000.0
Data Analyst - Marketing,FanDuel,"New York City, New York","ABOUT FANDUEL FanDuel Group is the premier mobile gaming company in the United States. FanDuel Group consists of a portfolio of leading brands across mobile wagering including, America’s 1 Sportsbook FanDuel Sportsbook, its leading iGaming platform FanDuel Casino, the industry’s unquestioned leader in horse racing and advance-deposit wagering, FanDuel Racing and its daily fantasy sports product. In addition, FanDuel Group operates FanDuel TV, its broadly distributed linear cable television netw…",IT Jobs,2025-03-02T21:14:18Z,74000.0,101200.0
